,audio_filepath,start,end,text,pronunciation
0,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,793.88,798.639,προκαλεί συνέχεια στο λαλώ πες μου τώρα,prokali sineça sto lalo pez mu tora
1,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,796.519,801.639,ότι προκαλώ,oti prokalo
2,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,798.639,803.639,κιόλας καλά δε λαλώ ότι το κάνεις,colas kala the lalo oti to kanis
3,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,801.639,808.12,επίτηδες,epitithes
4,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,803.639,811.88,έλα εδώ ασε έλα έλα δε θέλω μούτρα,ela etho ase ela ela the thelo mutra
5,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,808.12,813.88,ε ξέρεις ότι σε αγαπάω ξέρω όμως ότι με,epsilon kseris oti se aghapao ksero omos oti me
6,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,811.88,815.68,καταπιέζεις τζαί με τη ζήλια σου κι αυτό,katapçezis dze me ti ziʎa su ci afto
7,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,813.88,819.48,αγάπη,aghapi
8,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,815.68,822.24,είναι θέλω να συζητήσουμε κάτι για τη,ine thelo na sizitisume kati ja ti
9,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,819.48,826.72,μελίνα θέλεις να μου,melina theliz na mu
10,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,822.24,829.8389999999999,πεις σπίρτο είσα τίποτα εν σου ξεφεύγει,pis spirto isa tipota en su ksefevji
11,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,826.72,832.36,καλά ήντα διάολε θε σημερα αυτή κοιτανε,kala ida thiaole the simer afti citane
12,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,829.8389999999999,834.24,όλο με τα μούτρα στο πάτωμα αμίλητη ιτι,olo me ta mutra sto patom amiliti iti
13,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,832.36,835.199,απόψη τικα η δουλιά ήταν αυτή να μην,apopsi tika i thuʎa itan afti na min
14,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,834.24,839.9590000000001,κατέβει για,katevi ja
15,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,835.199,843.12,φαγητό εν ξέρω η μελίνα δ ήταν ποτέ,fajito eŋ ɡzero i melina thelta itam bote
16,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,839.9590000000001,846.639,αγενής ούτε ακοινώνητη όι όι ίσαίσα,ajenis ute acinoniti oɪ oɪ isesa
17,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,843.12,850.959,μοιάζει σαν να την έσιει ταράξει κάτι,miazi san na tin esji taraksi kati
18,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,846.639,853.079,α τζαί εγώ την ίδια εντύπωση έχω πλησίασε,alfa dze egho tin ithja ediposi echo plisiase
19,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,850.959,857.68,την κ αν μπορείς πες τις δυο κουβέντες,tiŋ kapa an boris pes tiz thio kuvedes
20,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,853.079,859.959,να έρθει στα ίσα της καλά έννα το κάνω,na erthi sta isa tis kala ena to kano
21,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,857.68,862.639,μπορώ να σου χαλάσω εγώ,boro na su chalaso egho
22,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,859.959,863.72,χατήρι να σου πω να το βάλω τώρα αυτό να,chatiri na su po na to valo tor afto na
23,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,862.639,868.519,το,to
24,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,863.72,868.519,δεις ωραία εννεν,this orea enen
25,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,880.199,884.72,μελίνα η ντροπαλή ήντα κάνεις,melina i dropali ida kanis
26,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,885.56,892.16,εδώ,etho
27,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,887.639,895.04,εσύ ήντα κάνεις εδώ φύγε σε,esi ida kanis etho fije se
28,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,892.16,899.04,παρακαλώ ο άντρας σου κοιμάται,parakalo o adras su cimate
29,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,895.04,900.56,βέβαια με τόσο ποτο που ήπιε ξεράθηκε,vevea me toso poto pu ipçe kserathice
30,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,899.04,904.279,φαίνεται το μπρούσκο σας πειράζει,fenete to brusko sas pirazi
31,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,900.56,908.0,οικογενειακώς αν θυμάμαι καλά φύγε σου,ikojenyakos an thimame kala fije su
32,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,904.279,909.759,είπα μπορεί να μας δει κανείς έννα φύγω σε,ipa bori na maz thi kanis ena figho se
33,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,908.0,915.32,είδα απ το μπαλκόνι,ith ap to balkoni
34,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,909.759,915.32,τζαί ήρθα να σου δώσω κάτι που σου ανήκει,dze irtha na su thoso kati pu su anici
35,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,970.6,975.6,τίποτα εν θυμάμαι από τζείνη τη νύχτα,tipota en thimame apo dzini ti nichta
36,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,972.68,975.6,στην αθήνα κάνεις,stin athina kanis
37,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,977.48,983.48,λάθος λες,lathoz les
38,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,980.24,986.48,ψέματα τζαί το ξέρω μην ντρέπεσαι μη,psemata dze to ksero min drepese mi
39,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,983.48,986.48,φεύγεις έλα,fevjis ela
40,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,986.519,991.88,εδώ ήντα πας να κάνεις άσε είμαι σε,etho ida paz na kanis ase ime se
41,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,989.8,995.079,σκέφτομαι συνέχεια από εκείνο το βράδυ,sceftome sineç apo ecino to vrathi
42,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,991.88,999.199,εγώ πάλι όι είχα πιει εν ήξερα ήντα,egho pali oɪ icha pçi en iksera ida
43,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,995.079,1001.04,έκανα εν θαρκούμαι τα μάτια σου λένε άλλα,ekana en tharkume ta matia su lene ala
44,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,999.199,1004.079,έχεις παρεξηγήσει κάποια πράγματα τζαί,eçis pareksijisi kapia praghmata dze
45,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1001.04,1006.759,ίσως έχεις δίκιο όμως εγώ εν είμαι έτσι,isos eçiz thico omos egho en ime etsi
46,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1004.079,1009.8,όπως νομίζεις αλήθεια ήντα έννα πει εν,opoz nomizis alithça ida ena pi en
47,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1006.759,1011.92,είσαι έτσι μια χαρά πουρέκκα φυσιολογική,ise etsi mnya chara pureka fisjolojici
48,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1009.8,1014.16,μου φάνηκε στην αθήνα μου άρεσε σου,mu fanice stin athina mu arese su
49,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1011.92,1018.24,άρεσα τζαί ήρθαμε,aresa dze irthame
50,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1014.16,1020.399,κοντά όμως απ το πολύ μεθύσει αφήσαμε,koda omos ap to poli methisi afisame
51,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1018.24,1026.199,κάποια πράγματα στη,kapia praghmata sti
52,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1020.399,1027.959,μέση άκου αγαπάω τον άντρα μου ναι άλλο,mesi aku aghapao ton adra mu ne alo
53,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1026.199,1030.679,πράγμα είναι αγάπη κι άλλο αυτό που,praghma ine aghapi ci alo afto pu
54,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1027.959,1033.36,νιώθουμε εμείς οι δύο τώρα πάθος λέγεται,nyothume emis i thio tora pathoz lejete
55,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1030.679,1034.839,ξέρεις υπάρχει κι αυτό στη ζωή τζαί εν,kseris iparçi ci afto sti zoi dze en
56,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1033.36,1037.919,είναι ούτε κακό ούτε,ine ute kako ute
57,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1034.839,1039.679,ντροπή μίλα για τον εαυτό σου εγώ τα,dropi mila ja ton eafto su egho ta
58,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1037.919,1043.76,σσιάζουμαι άλλωσπως τα,ssjazume alospos ta
59,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1039.679,1043.76,πράγματα γιατί μιλάμε τόσο,praghmata jati milame toso
60,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1044.48,1049.0,πολύ κοίταμε λίγο,poli citame ligho
61,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1069.12,1073.36,εν μπορώ να σε βγάλω απ το μυαλό μου,en boro na se vghalo ap to mialo mu
62,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1071.799,1074.96,από εκείνο το βράδυ που σε είδα να,apo ecino to vrathi pu se itha na
63,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1073.36,1077.799,χορεύεις ήξερα ότι εμείς οι δύο εν,chorevis iksera oti emis i thio en
64,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1074.96,1080.039,πρόκειται να ξεμπερδέψουμε εύκολα μετά,procite na kseberthepsume efkola meta
65,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1077.799,1083.4,σε είχα αγκαλιά στο ξενοδοχείο στο,se ich aŋɡaʎa sto ksenothoçio sto
66,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1080.039,1086.08,ξενοδοχείο εν έγινε τίποτα ξέχνα το,ksenothoçio en ejine tipota ksechna to
67,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1083.4,1088.559,αυτό σου λαλώ τόση ώρα εν μπορώ να το,afto su lalo tosi ora en boro na to
68,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1086.08,1091.2,ξεχάσω κοιτάζω συνέχεια τη φωτογραφία,ksechaso citazo sineça ti fotoghrafia
69,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1088.559,1094.6,σου τη φωτογραφία μου,su ti fotoghrafia mu
70,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1091.2,1098.559,ναι πώς σε τράβηξα με το κινητό μου,ne pos se traviksa me to cinito mu
71,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1094.6,1100.2,εκείνο το βράδυ ήντα πώς τόλμησες όι όι,ecino to vrathi ida pos tolmises oɪ oɪ
72,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1098.559,1103.6,εννεν αυτό που νομίζεις δε σε,enen afto pu nomiziz the se
73,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1100.2,1106.08,τράβηξα στο ξενοδοχείο εν κάνω τέτοια,traviksa sto ksenothoçio eŋ ɡano tetia
74,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1103.6,1110.08,στο μπαρ σε τράβηξα που,sto bar se traviksa pu
75,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1106.08,1110.08,χόρευες να,chorevez na
76,/kaggle/input/audio-files/Audio_Files/g8vp_hCkBCw.wav,1111.72,1116.2,κοίτα σε παρακαλώ να τη σβήσεις,cita se parakalo na ti svisis
