,audio_filepath,start,end,text,pronunciation
0,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2147.56,2152.48,κατάσταση τζαί τότε εν έννα ήξερες καν για,katastasi dze tote en ena ikseres kan ja
1,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2149.68,2155.839,την ύπαρξη της στεφανίας στεφανία τη λες,tin iparksi tis stefanias stefania ti les
2,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2152.48,2158.76,τη μικρή ναι τζαί είναι όλη μου ζωή μπορώ,ti mikri ne dze ine oli mu zoi boro
3,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2155.839,2161.64,να φέρω τον κόσμο τούμπα για κείνη,na fero toŋ ɡosmo tuba ja cini
4,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2158.76,2164.88,μάλιστα τζαί από ότι φαίνεται μάλλον,malista dze apo oti fenete malon
5,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2161.64,2167.8,θετική έννα είναι η απάντηση επιφυλάσσομαι,thetici ena ine i apadisi epifilassome
6,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2164.88,2170.96,βέβαια για την εγκυρότητα της,vevea ja tin eŋɡirotita tis
7,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2167.8,2174.64,απάντησης έννα γελάσω τώρα δικό σας γεννη,apadisis ena jelaso tora thiko saz jeni
8,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2170.96,2176.72,στή βάλατε λοιπόν σήφη χρειάζομαι,sti valate lipon sifi chrçazome
9,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2174.64,2179.52,χρήματα,chrimata
10,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2176.72,2182.119,τώρα εν θέλω το παιδί μου να στερηθεί,tora en thelo to pethi mu na sterithi
11,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2179.52,2184.599,τίποτα θέλω να χει την ίδια ποιότητα,tipota thelo na çi tin ithja piotita
12,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2182.119,2187.599,ζωής με πριν σκέφτομαι να έρθω τζαί χανιά,zoiz me prin sceftome na ertho dze chanya
13,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2184.599,2190.4,να μείνω μόνιμα έτσι κιι άλλωσπως έχω το,na mino monima etsi ci alospos echo to
14,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2187.599,2193.68,κτήμα των γονιών μου ρίζες ελιές,ktima ton ghonyon mu rizes eʎes
15,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2190.4,2196.119,είναι έννα βρω τρόπο να το εκμεταλλευτώ έννα,ine ena vro tropo na to ekmetalefto ena
16,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2193.68,2200.52,έρθεις μόνη μας στα χανιά μάλλιστα αυτό,erthiz moni mas sta chanya malist afto
17,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2196.119,2204.599,μας έλειπε τώρα εν κατάλαβα με την κόρη,mas elipe tora eŋ ɡatalava me tiŋ ɡori
18,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2200.52,2204.599,μου όπου θέλω έννα,mu opu thelo ena
19,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2204.64,2212.839,πάω τα χάσαμε όλα υπάρχει κάποιος ένας,pao ta chasame ola iparçi kapios enas
20,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2209.52,2214.56,παλιός συγγενής μας χρωστάει πολλά οι,paʎos siŋɡeniz mas chrostai pola i
21,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2212.839,2216.88,γονείς μου τον βοήθησαν χωρίς καμία,ghoniz mu ton voithisan choris kamia
22,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2214.56,2218.0,εγγύηση αυτός αρχίζει κάτι καινούργιες,eŋɡiisi aftos arçizi kati cenurjes
23,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2216.88,2219.52,δουλειές,thuʎes
24,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2218.0,2221.44,τζαί αν μας δώσει τα χρήματα που μας,dze an maz thosi ta chrimata pu mas
25,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2219.52,2223.28,χρωστάει φτάνουν για να μεγαλώσω τζαί το,chrostai ftanun jana meghaloso dze to
26,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2221.44,2225.28,παιδί τζαί να ξεκινήσω μια δουλειά τζαί,pethi dze na kseciniso mnya thuʎa dze
27,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2223.28,2228.16,τότε εν πρόκειται να στα ξαναενοχλήσω,tote em brocite na sta ksanaenochliso
28,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2225.28,2230.52,ποτέ οικονομικά σφ γιατί είμαι τζαί,pote ikonomika sighmafi jati ime dze
29,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2228.16,2233.319,περήφανη τζαί αξιοπρεπής έννα πρεπε να το,perifani dze aksioprepis ena prepe na to
30,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2230.52,2233.319,χες καταλάβει,çes katalavi
31,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2233.4,2239.76,αυτό έλα έλα εντάξει εντάξει μην κλας,afto ela ela edaksi edaksi miŋ ɡlas
32,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2236.52,2239.76,μην κλες,miŋ ɡles
33,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2249.0,2254.599,τζαί παρακάτω χαμαί τα χέρια σου τζαί μη,dze parakato chame ta çeria su dze mi
34,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2251.64,2257.72,μου φωνάζεις εμένα ήντα παρακάτω ωραία,mu fonazis emena ida parakato orea
35,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2254.599,2259.599,λοιπόν ναι αισθάνομαι όμορφα μαζί σου,lipon ne esthanome omorfa mazi su
36,/kaggle/input/audio-files/Audio_Files/qHGz8AC9-xA.wav,2257.72,2262.079,αλλά έχω πάρει τις αποφάσεις μου έννα,ala echo pari tis apofasiz mu ena
