,audio_filepath,start,end,text,pronunciation
0,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2780.079,2786.04,είναι πάρα πολύ σημαντικό Τζαί ακόμα τζαί,ine para poli simadiko dze akoma dze
1,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2783.28,2789.119,αν μια φορά αν,an mnya fora an
2,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2786.04,2792.72,σκέφτομαι ε πώς έννα ήταν η ζωή μου αν εν,sceftome epsilon pos ena itan i zoi mu an en
3,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2789.119,2794.8,το σκέφτομαι Απλά λουμέντο Ε φορές,to sceftome apla lumedo epsilon fores
4,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2792.72,2796.4,έρχεται η ίδια η ζωή να μας πει ότι η,erçete i ithja i zoi na mas pi oti ita
5,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2794.8,2798.359,ζωή μας έτσι είναι,zoi mas etsi ine
6,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2796.4,2802.28,ε τζαί πρέπει να συνεχίσεις να τη ζεις,epsilon dze prepi na sineçisiz na ti zis
7,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2798.359,2802.28,όπως την ζούσες πριν,opos tin zuses prin
8,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2803.319,2808.76,Ε αυτόν,epsilon afton
9,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2807.24,2812.119,θαρκούμαι είναι το μήνυμα που μπορώ να δώσω,tharkume ine to minima pu boro na thoso
10,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2808.76,2815.2,στον υπόλοιπων κόσμων Να μη να μην πάτε,ston ipolipoŋ ɡosmon na mi na mim bate
11,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2812.119,2818.559,με μια διάγνωση όξα με μια εγκατάσταση όξα,me mnya thiaghnosi oksa me mnya eŋɡatastasi oksa
12,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2815.2,2821.2,με κάποια συμβάντα μου μπορεί να συμβούν,me kapia simvada mu bori na simvun
13,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2818.559,2824.0,στη ζωή μας Ε τζαί ότι πάντα υπάρχει τζαί,sti zoi mas epsilon dze oti pada iparçi dze
14,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2821.2,2826.52,το αύριο Πάντα υπάρχει τζαί το αύριο,to avrio pada iparçi dze to avrio
15,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2824.0,2828.0,όπως τζαί να έρθει Μάλιστα Μαρία μου,opos dze na erthi malista maria mu
16,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2826.52,2830.839,Ευχαριστούμε πάρα πολύ για την τιμή που,efcharistume para poli ja tin dimi pu
17,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2828.0,2832.92,μας έκανες Εύχομαι κάθε εύχομαι δύναμη,mas ekanes efchome kathe efchome thinami
18,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2830.839,2838.16,τζαί ουρά Πραγματικά ευχαριστώ πάρα,dze ura praghmatika efcharisto para
19,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2832.92,2840.839,πολύ Τιμή μου να είμαι εδώ τζαί καλή,poli timi mu na ime etho dze kali
20,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2838.16,2842.2,συνέχεια σε αυτή την εκπομπή Να είσαι,sineça se afti tin ekpobi na ise
21,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2840.839,2846.4,πάντα,pada
22,/kaggle/input/audio-files/Audio_Files/_v65uDbQTvg.wav,2846.4,2850.4,καλά,kala
23,/kaggle/input/audio-files/Audio_Files/GsggaPHuhTY.wav,2.24,12.04,βαθύ ποτάμιο,vathi potamio
24,/kaggle/input/audio-files/Audio_Files/GsggaPHuhTY.wav,5.6,12.04,έρωτας με το φιλίνα τρέμη,erotaz me to filina tremi
25,/kaggle/input/audio-files/Audio_Files/GsggaPHuhTY.wav,90.799,95.119,τόσο όμορφη σε θέλω,toso omorfi se thelo
26,/kaggle/input/audio-files/Audio_Files/GsggaPHuhTY.wav,95.72,103.36,πολύ εν ξέρω ήντα κάνουμε είναι τρέλα όλο,poli eŋ ɡzero ida kanume ine trela olo
27,/kaggle/input/audio-files/Audio_Files/GsggaPHuhTY.wav,100.119,106.399,αυτό πρέπει να φύγω έννα συναντηθούμε το,afto prepi na figho ena sinadithume to
