,audio_filepath,start,end,text,pronunciation
0,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,557.68,561.0,τζαί τηλέφωνο γιατί προσφέρθηκε να μας,dze tilefono jati prosferthice na mas
1,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,559.519,564.16,μαζέψει τζαί όλα τα πράγματα να τα,mazepsi dze ola ta praghmata na ta
2,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,561.0,564.16,στείλει στην αθήνα όταν,stili stin athina otan
3,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,565.399,572.48,φτάσουμε έλα λεξ ήντα έγινε έφυγε για,ftasume ela leks ida ejine efije ja
4,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,569.8389999999999,572.48,κοίτα απ το,cit ap to
5,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,573.56,581.079,παράθυρο έφυγε ωραία πάντως ευχαριστούμε,parathiro efije orea pados efcharistume
6,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,578.36,583.8389999999999,τζαί εγώ τζαί η μελίνα για ότι έκανες,dze egho dze i melina ja oti ekanes
7,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,581.079,588.16,ωραία του είπες ότι η μελίνα μένει μόνη,orea tu ipes oti i melina meni moni
8,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,583.8389999999999,591.8389999999999,της τέλεια εντάξει έγινε έννα της δώσω τα,tis teʎa edaksi ejine ena tiz thoso ta
9,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,588.16,591.8389999999999,φιλιά σου ευχαριστώ,fiʎa su efcharisto
10,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,593.8,604.64,γεια ντε πήγαινε ήντα έχεις ήντα έπαθες,ja de pijene ida eçis ida epathes
11,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,599.56,607.56,αγάπη ένας πόνος ήντα είναι εντάξει πέρασε,aghapi enas ponos ida ine edaksi perase
12,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,604.64,607.56,σίγουρα,sighura
13,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,611.279,616.2,ναι σίγουρα είσαι εντάξει,ne sighura ise edaksi
14,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,619.48,627.0,ναι έλα νεκτάριε έλα,ne ela nektarie ela
15,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,623.079,631.12,χιλ τα κακά νια κυκλοφορούν γρήγορα σας,çil ta kaka nya cikloforun ghrighora sas
16,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,627.0,634.76,κυνηγάει ο άλλος τζιαμέ ε έμαθε για σένα,cinighai o alos dziame epsilon emathe ja sena
17,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,631.12,638.279,είσαι καλά όλα υπό έλεγχο όι για μένα,ise kala ola ipo eleŋcho oɪ ja mena
18,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,634.76,642.639,εν ξέρει ακόμη σε λίγο πετάμε για αθήνα,eŋ ɡzeri akomi se ligho petame ja athina
19,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,638.279,645.279,μπορεί να έρθω τζαί κύπρο να σου πω δώσε,bori na ertho dze cipro na su po those
20,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,642.639,649.24,μου το ματέο λίγο να του μιλήσω επιμένει,mu to mateo ligho na tu miliso epimeni
21,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,645.279,649.24,θέλει να σου μιλήσει αυτό να το,theli na su milisi afto na to
22,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,650.32,655.44,ξεχάσει τον,ksechasi ton
23,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,652.48,660.04,άκουσα εντάξει εκτάρια έννα σε πάρω όταν,akusa edaksi ektaria ena se paro otan
24,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,655.44,672.04,προσγειωθούμε στην αθήνα γεια,prosjothume stin athina ja
25,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,672.04,678.56,ήντα είναι,ida ine
26,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,674.36,682.56,αυτά λουλούδια για σένα τα έφερε ο,afta luluthja ja sena ta efere omikron
27,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,678.56,686.44,αρίστος δικά μου τζαί τα έστειλε σστο,aristoz thika mu dze ta estile ssto
28,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,682.56,689.8,σπίτι μας πού ήθελε να τα στείλει,spiti mas pu ithele na ta stili
29,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,686.44,691.6,δηλαδή διαμαντή μου εγώ εν έχω χω κάνει,thilathi thiamadi mu egho en echo cho kani
30,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,689.8,693.68,τίποτα εν ξέρω τίποτα είμαι τύπος τζαί,tipota eŋ ɡzero tipota ime tipos dze
31,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,691.6,696.92,υπογραμμός εν έχω δώσει κανένα δικαίωμα,ipoghramos en echo thosi kanena thiceoma
32,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,693.68,698.8389999999999,το ξέρω κόρη μου ο δήμαρχος θ έστειλε,to ksero kori mu o thimarchos thita estile
33,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,696.92,702.9590000000001,να μας ευχαριστήσει για το,na mas efcharistisi ja to
34,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,698.8389999999999,704.76,τάβλα ο δήμαρχος α καλοσύνη το αλλά,tavla o thimarchos alfa kalosini to ala
35,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,702.9590000000001,706.8389999999999,γιατί τα έστειλε εδώ τζαί έχεις στο,jati ta estile etho dze eçis sto
36,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,704.76,709.44,γραφείο σε μένα έννα στείλει λουλούδια ο,ghrafio se mena ena stili luluthja omikron
37,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,706.8389999999999,711.36,δήμαρχος στις κυρίες σα τέλου στην,thimarchos stis ciries sa telu stin
38,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,709.44,715.2,οικοδέσποινα μου έκανε καιι ένα,ikothespina mu ekane cei ena
39,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,711.36,716.399,κουτσομπολιό ο δήμαρχος ο αρίστος δάφνη,kutsoboʎo o thimarchos o aristoz thafni
40,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,715.2,720.68,που έσιει το,pu esji to
41,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,716.399,720.68,ανθοπωλείο ήντα κουτσομπολιό,anthopolio ida kutsoboʎo
42,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,721.0,725.76,για τα λουλούδια που στέλλει ο μάρκος,ja ta luluthja pu steli o markos
43,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,722.88,728.079,χατζής στο καφενείο τζαί μην κάνεις πως,chadzis sto kafenio dze miŋ ɡanis pos
44,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,725.76,730.6,εν ξέρεις εγώ εν ξέρω τίποτα στο,eŋ ɡzeris egho eŋ ɡzero tipota sto
45,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,728.079,732.0,ορκίζομαι εν έχω δώσει κανένα δικαίωμα,orcizome en echo thosi kanena thiceoma
46,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,730.6,737.04,είπα εγώ για,ipa egho ja
47,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,732.0,740.199,σένα του γυάλισε κωνσταντίνα ε καλά δε,sena tu jalise konstadina epsilon kala the
48,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,737.04,743.44,σου έσιει πει τίποτα ε φίλε να έννα σου η,su esji pi tipota epsilon file na ena su ita
49,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,740.199,747.72,κωνσταντίνα ναι ναι τη στέλνει λουλούδια,konstadina ne ne ti stelni luluthja
50,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,743.44,752.44,ο μάρκος ο χατζής το ξεκαθαρίσαμε ε,o markos o chadzis to ksekatharisame epsilon
51,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,747.72,755.519,κοίταξε να δεις διαμαντή μου ναι αυτά ε,citakse na thiz thiamadi mu ne afta epsilon
52,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,752.44,757.519,είναι προσωπικά θέματα τζαί εγώ όπως,ine prosopika themata dze egho opos
53,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,755.519,759.68,καταλαβαίνεις εν μπορώ να τα λαλώ από δω,katalavenis en boro na ta lalo apo tho
54,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,757.519,764.56,τζαί από κει σε,dze apo ci se
55,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,759.68,768.92,μένα κοτα όμως σου ξε η κωνσταντίνα,mena kota omos su kse i konstadina
56,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,764.56,771.519,ε καλά γιατί εν το τυλίγει χαζή νέος,epsilon kala jati en do tiliji chazi neos
57,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,768.92,773.88,είναι ωραίος τον τρόπο του τον έσιει,ine oreos ton dropo tu ton esji
58,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,771.519,776.279,κότσα ξενοδοχείο χτίζει πόσα χρόνια,kotsa ksenothoçio chtizi posa chronya
59,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,773.88,779.199,δουλεύει στο καφενείο τα χρόνια περνάνε,thulevi sto kafenio ta chronya pernane
60,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,776.279,782.36,να της πεις σαν τον κούκο έννα μείνει της,na tis pis san doŋ ɡuko ena mini tis
61,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,779.199,786.079,τα λαλώ αλλά εν μ ακούει μ ακούει άσε,ta lalo ala en mi akui mi akui ase
62,/kaggle/input/audio-files/Audio_Files/PtQYlqwK8QE.wav,782.36,790.04,άσε άσε άσε τς το πω εγώ ε εν μου λες,ase ase ase tafsighma to po egho epsilon en mu les
