,audio_filepath,start,end,text,pronunciation
0,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1937.919,1942.96,σε βλέπει σαν φίλη της θέλω να την,se vlepi san fili tis thelo na tin
1,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1939.919,1946.84,ψαρέψεις πάνω σε ποιο θέμα φοβάται την,psarepsis pano se pio thema fovate tin
2,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1942.96,1951.399,ευριδίκη τζαί εν ξέρω γιατί έννα το,evrithici dze eŋ ɡzero jati ena to
3,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1946.84,1951.399,κάνεις εντάξει αν τζαί εν,kanis edaksi an dze en
4,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1952.08,1956.72,θαρκούμαι κάτσε να πούμε καμιά κουβέντα,tharkume katse na pume kamia kuveda
5,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1958.96,1964.0,ακόμα,akoma
6,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1960.84,1967.44,όπως σε σκεφτόμουν πολύ χθες το,opos se sceftomum boli chthes to
7,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1964.0,1970.08,βράδυ ωραίο αστείο εννεν αστείο,vrathi oreo astio enen astio
8,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1967.44,1973.519,αλήθεια σε σκεφτόμουν όπως σου ρθε να,alithça se sceftomun opos su rthe na
9,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1970.08,1973.519,σου φύγει νεκτάριε,su fiji nektarie
10,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1993.12,1996.32,α θεέ,alfa thee
11,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,1998.2,2002.2,μου να,mu na
12,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,2003.72,2013.88,μου αγόρι μου αγόρι μου γύρισε το άσωτο,mu aghori mu aghori mu jirise to asoto
13,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,2009.76,2016.799,παιδί γύρισε ο άσωτος υιός αγόρι μου,pethi jirise o asotos ios aghori mu
14,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,2013.88,2021.639,αγόρι μου αγόρι,aghori mu aghori
15,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,2016.799,2024.639,μου ξέρεις πόσο μου λειψες γ μ έννα μείνω,mu kseris poso mu lipsez ghama mi ena mino
16,/kaggle/input/audio-files/Audio_Files/j9bhm8OVMQc.wav,2021.639,2028.36,εδώ μαζί σου για λίγο εντάξει καλά αυτά,etho mazi su ja ligho edaksi kala afta
