,audio_filepath,start,end,text,pronunciation
0,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2608.04,2615.0,πρόκειται να πει κουβέντα πας καλά είσαι,procite na pi kuveda pas kala ise
1,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2610.44,2615.0,τελείως του γιατρού μιλήσατε με τον,telios tu jatru milisate me ton
2,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2615.119,2619.2,αντώνη μου στειλε δυοτρία γραπτά,adoni mu stile thiotria ghrapta
3,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2617.559,2622.04,μηνύματα τζαί μου πε έννα με πάρει μετά,minimata dze mu pe ena me pari meta
4,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2619.2,2624.24,όταν έννα ναι μόνος ναι αλλά πρόλαβε να,otan ena ne monoz ne ala prolave na
5,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2622.04,2627.839,σου στείλει δυοτρία,su stili thiotria
6,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2624.24,2629.839,μηνύματα γιατί αυτό το πονηρό χαμόγελο ο,minimata jati afto to poniro chamojelo omikron
7,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2627.839,2631.319,τύπος έσιει δαγκώσει τη λαμαρίνα με την,tipos esji thaŋɡosi ti lamarina me tin
8,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2629.839,2633.599,πάρτη,parti
9,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2631.319,2636.04,σου ι,su iota
10,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2633.599,2639.04,τάο να,tao na
11,/kaggle/input/audio-files/Audio_Files/Ai8syBXLBro.wav,2636.04,2639.04,περάσω,peraso
12,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,2.24,11.04,βαθύ ποτάμι ο,vathi potami omikron
13,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,5.6,11.04,έρωτας με το φιλ,erotaz me to fil
14,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,13.0,19.4,τρει η πουρέκκα η κοπέλλα είναι η μελίνα η,tri i pureka i kopela ine i melina ita
15,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,17.439,22.439,μελίνα είναι η γυναίκα του,melina ine i jineka tu
16,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,19.4,24.16,σήφη ήταν κακή η δνα αθς να με πάρεις η,sifi itaŋ ɡaci i thna athz na me paris ita
17,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,22.439,27.439,κύπρος είναι μικρή εν πρέπει να μασον,cipros ine mikri em brepi na mason
18,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,24.16,29.96,μαζί έλα πάμε να ού δώ αναστασία εν,mazi ela pame na u tho anastasia en
19,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,27.439,32.0,είναι η ώρα τώρα ήντα εννεν ώρα ρε συφ,ine i ora tora ida enen ora re sif
20,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,29.96,35.399,το διέλυσες όξα εν το διέλυσες απάντησέ,to thielises oksa en do thielises apadise
21,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,32.0,39.0,μου όι υπέγραψα ήντα μου λες ότι με,mu oɪ ipeghrapsa ida mu les oti me
22,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,35.399,42.079,πρόδωσες τζαί εσύ η μελίνα εν ήταν ποτέ,prothoses dze esi i melina en itam bote
23,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,39.0,44.879,αγενής ούτε ακοινώνητη μοιάζει σαν να,ajenis ute acinoniti miazi san na
24,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,42.079,47.0,την έσιει ταράξει κάτι πλησίασε την κι αν,tin esji taraksi kati plisiase tiŋ ɡi an
25,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,44.879,49.96,μπορείς πες της γιο κουβέντες να έρθεις,boris pes tiz jo kuvedez na erthis
26,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,47.0,51.76,να είσα αγαπάω τον άντρα μου άλλο πράγμα,na is aghapao ton adra mu alo praghma
27,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,49.96,55.039,είναι η αγάπη κ άλλο αυτό που νιώθουμε,ine i aghapi kap alo afto pu nyothume
28,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,51.76,57.48,εμείς οι δύο τώρα πάθος λέγεται ξέρεις,emis i thio tora pathoz lejete kseris
29,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,55.039,60.359,άκου δαφνη είναι εδώ μια πουρέκκα τζαί,aku thafni ine etho mnya pureka dze
30,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,57.48,62.6,ψάχνει το διαμαντή ήντα σό η πουρέκκα λά,psachni to thiamadi ida so i pureka la
31,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,60.359,64.879,είναι αυτή εν ξέρω κάτι μου θυμίζει η,ine afti eŋ ɡzero kati mu thimizi ita
32,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,62.6,67.72,φάτσα της αλλά εν θυμάμαι ήντα ήντα,fatsa tis ala en thimame ida ida
33,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,64.879,70.6,συμβαίνει αγάπη μου αυτός ο γαμος δε έννα,simveni aghapi mu aftos o ghamoz the ena
34,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,67.72,70.6,γίνει ματαιώνεται,jini mateonete
35,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,72.03999999999999,77.799,αχιλλέα ήντα δουλειά έσιει η φωτογραφία της,açilea ida thuʎa esji i fotoghrafia tis
36,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,74.6,77.799,γυναίκας μου στο κινητό,jinekaz mu sto cinito
37,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,85.36,91.56,σου σε ρώτησα κάτι ήντα δουλειά έσιει η,su se rotisa kati ida thuʎa esji ita
38,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,88.84,94.159,φωτογραφία της με να στο κινητό σου που,fotoghrafia tiz me na sto cinito su pu
39,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,91.56,94.159,τραβήχτηκε,travichtice
40,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,99.84,104.159,αυτή την ερώτηση μόνο η γυναίκα σου,afti tin erotisi mono i jineka su
41,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,102.399,106.64,μπορεί να στην απαντήσει γιατί μόνο αυτή,bori na stin apadisi jati mono afti
42,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,104.159,109.24,ξέρει που τραβήχτηκε,kseri pu travichtice
43,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,106.64,112.759,το κινητό που κρατάς είναι δικό της,to cinito pu kratas ine thiko tis
44,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,109.24,115.56,εμένα είναι εδώ αυτό είναι το δικό,emena ine etho afto ine to thiko
45,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,112.759,120.119,μου αγάπη μου η φωτογραφία είναι από το,mu aghapi mu i fotoghrafia ine apo to
46,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,115.56,120.119,η βασιλική την έβγαλε,i vasilici tin evghale
47,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,128.879,134.4,σίφη έλα λίγο μαζί μου επήγα να,sifi ela ligho mazi mu epigha na
48,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,132.2,136.519,μιλήσουμε για κάτι σοβαρό α ζητώ,milisume ja kati sovaro alfa zito
49,/kaggle/input/audio-files/Audio_Files/EKsP7UjSCbs.wav,134.4,141.64,συγγνώμη αλλά πρόκυψε ένα οικογενειακό,siŋɡnomi ala procipse ena ikojenyako
