,audio_filepath,start,end,text,pronunciation
0,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,939.0,943.12,αυτή η ίδια τον παρακάλαγε να έσιει επαφή,afti i ithja tom barakalaje na esji epafi
1,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,941.12,945.199,με την κόρη του ρε ναι γιατί η μελίνα,me tiŋ ɡori tu re ne jati i melina
2,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,943.12,946.88,είναι καλός άνθρωπος ρε τζαί εν θέλει να,ine kalos anthropoz re dze en theli na
3,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,945.199,948.759,στερήσει από ένα παιδί τον πατέρα του,sterisi apo ena pethi tom batera tu
4,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,946.88,950.68,από την άλλη όμως η ίδια μου το είπε,apo tin ali omos i ithja mu to ipe
5,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,948.759,952.16,καθαρά θέλει να είναι με έναν άντρα που,kathara theli na ine me enan adra pu
6,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,950.68,954.6,να μην είναι ούτε χωρισμένος ούτε να,na min ine ute chorismenos ute na
7,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,952.16,957.44,έσιει παιδί με άλλη άστο βασιλική εν,esji pethi me ali asto vasilici en
8,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,954.6,959.56,παραμυθιάζομαι κάτι άλλο,paramithiazome kati alo
9,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,957.44,962.68,συμβαίνει λέει,simveni lei
10,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,959.56,965.92,αλήθεια λαλώ μηνά σε σένα τουλάχιστον έννα,alithça lalo mina se sena tulaçiston ena
11,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,962.68,970.68,το έλεγα σιγά μη μου το,to elegha sigha mi mu to
12,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,965.92,970.68,έλεγες έσιει κομένο σου είπα,elejes esji komeno su ipa
13,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,981.399,988.92,όι ξέρεις ήντα σκεφτομαι όλη μέρα ήντα ένα,oɪ kseris ida sceftome oli mera ida ena
14,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,985.04,992.079,καφέ απ τα χεράκια σου α λοιπόν έννα σου,kafe ap ta çeraca su alfa lipon ena su
15,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,988.92,995.04,ικανοποιήσω αυτή σου την επιθυμία σε,ikanopiiso afti su tin epithimia se
16,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,992.079,997.36,λεπτά ήντα έμαθα ψάχνεις οικόπεδα για να,lepta ida ematha psachnis ikopetha jana
17,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,995.04,999.959,χτίσεις ξενοδοχείο συγγνώμη κιόλας για,chtisis ksenothoçio siŋɡnomi colaz ja
18,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,997.36,1002.6,τον ενικό ε έλα μωρέ εδώ κοντεύουμε να,ton eniko epsilon ela more etho kodevume na
19,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,999.959,1004.519,γίνουμε κολλητάρια λοιπόν ε λαλώ να κάνω,jinume kolitaria lipon epsilon lalo na kano
20,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1002.6,1007.68,μία ξενοδοχια όξα μονάδα όι ότι εν έσιει,mia ksenothoça oksa monatha oɪ oti en esji
21,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1004.519,1011.24,το μέρος ξενοδοχεία αλλά εγώ ονειρεύομαι,to meros ksenothoçia ala egho onirevome
22,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1007.68,1014.279,κάτι πιο όμορφο πάππαλλα πάντων ε ωραίο,kati pço omorfo papala padon epsilon oreo
23,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1011.24,1016.92,είναι αυτό όταν σταματής να ονειρεύεσαι,ine afto otan stamatiz na onirevese
24,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1014.279,1019.24,κανονικά πρέπει να πεθαίνεις τζαί εδώ,kanonika prepi na pethenis dze etho
25,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1016.92,1021.92,στην κρήτη πρέπει να ονειρευόμαστε διπλα,stiŋ ɡriti prepi na onirevomaste thipla
26,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1019.24,1024.36,γιατί ο τόπος μας μωρέ είναι ευλογημένος,jati o topoz maz more ine evlojimenos
27,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1021.92,1026.28,τζαί έννα δεις ότι η κρήτη έννα σηκώσει,dze ena this oti i kriti ena sikosi
28,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1024.36,1028.12,κκελλέ γρηγορότερα από όλη την ελλάδα το,cele ghrighoroter apo oli tin elatha to
29,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1026.28,1030.52,λαλώ εγώ η κωνσταντίνα πάντως εμένα εν,lalo egho i konstadina pados emena en
30,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1028.12,1033.76,μου φαίνεσαι για κριτικά εν είμαι από,mu fenese ja kritika en ime apo
31,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1030.52,1037.079,επιλογή έγινα τόσα χρόνια εδώ τη λάτρεψα,epiloji ejina tosa chronya etho ti latrepsa
32,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1033.76,1040.959,την κρήτη εσύ θεσσαλονικιός γέννημα,tiŋ ɡriti esi thessalonicoz jenima
33,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1037.079,1043.72,θρέμα μπαμ κάνει έχετε άλλο αέρα εσείς,threma bam kani eçete alo aera esis
34,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1040.959,1046.24,τη θεσσαλονική σας έτσι έχετε άλλη,ti thessalonici sas etsi eçete ali
35,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1043.72,1051.72,γοητεία είσαστε πιο κοσμοπολίτες,ghoɪtia isaste pço kosmopolites
36,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1046.24,1054.799,εν μου λες παντρεμένος μπα όι ποτέ,en mu les padremenoz ba oɪ pote
37,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1051.72,1057.88,ευτυχώς ποτέ ευτυχώς,eftichos pote eftichos
38,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1054.799,1060.559,ακούω αυτό τώρα όξα σημαίνει ότι έχεις,akuo afto tora oksa simeni oti eçis
39,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1057.88,1064.4,απογοητευτεί πάρα πολύ όξα ότι εν έχεις,apoghoɪtefti para poli oksa oti en eçis
40,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1060.559,1067.36,αγαπήσει ποτέ αληθινά μάλλον το δεύτερο,aghapisi pote alithina malon do theftero
41,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1064.4,1069.48,κωνσταντινα μάλιστα μη νομίζεις τώρα ότι,konstadina malista mi nomizis tora oti
42,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1067.36,1071.799,σου κάνω ανάκριση η κουβέντα να γίνεται,su kano anakrisi i kuveda na jinete
43,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1069.48,1074.48,έλα εν παρεξηγούμαι να σου πω ο,ela em bareksighume na su po omikron
44,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1071.799,1076.799,διαμαντής τζαί η φίλοι σου η δάφνη η,thiamadis dze i fili su i thafni ita
45,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1074.48,1078.559,δάφνη ναι έχουνε φύγει για κύπρο τζαί,thafni ne echune fiji ja cipro dze
46,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1076.799,1080.52,έσιει προκύψει μια ευκαιρία με ένα κότο,esji procipsi mnya efceria me ena koto
47,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1078.559,1082.559,κθ θέλω να μεσολαβήσει ε έννα χουνε,kapathita thelo na mesolavisi epsilon ena chune
48,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1080.52,1084.88,προσγειωθεί τώρα ναι αλλά το μένο τζαί,prosjothi tora ne ala to meno dze
49,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1082.559,1087.039,εν απαντάει στο τηλέφωνο τζαί σκέφτηκα,en apadai sto tilefono dze sceftika
50,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1084.88,1089.039,αλόπως έννα μπορούσα να ενοχλήσω στο κινητό,alopos ena borusa na enochliso sto cinito
51,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1087.039,1090.84,της κυρίας δάφνης ναι καλέ πάρ τη δάφνη,tis ciriaz thafniz ne kale par ti thafni
52,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1089.039,1093.76,είναι πολύ άνετη α ωραία μως να μου,ine poli aneti alfa orea moz na mu
53,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1090.84,1098.28,δώσει το τηλέφωνό της α,thosi to tilefono tis alfa
54,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1093.76,1101.72,ε δως μου το τηλέφωνό σου για να σου,epsilon thoz mu to tilefono su jana su
55,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1098.28,1101.72,προωθήσω το τηλέφωνο της,proothiso to tilefono tis
56,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1106.96,1110.76,δάφνης αρ,thafnis ar
57,/kaggle/input/audio-files/Audio_Files/2xmkiE9R39o.wav,1112.84,1121.24,ωραία τώρα λοιπόν το χεις τη στάθμης,orea tora lipon do çis ti stathmis
